Chronology ID,Start Year,End Year,Date Text,Brand / Promoter,Title,Object Type,Source Stage,Master ID,Duplicate Group,Confidence,Source URL,Chronology Note
CHR-0276,1983,1983,June 1983,BMX Action Bike; UKBMX Publications,ABMX free Sales and Swaps coupon,Dealer advertisement / price-list lead,v1.2 chronological census,EPH-0276,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0277,1983,1983,June 1983,BMX Action Bike; Ammaco,Ammaco Team Pro prize-bike competition,Contest entry form / promotion,v1.2 chronological census,EPH-0277,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0278,1983,1983,June 1983,Rivat; March Racing Developments,Rivat BMX shoe advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0278,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0279,1983,1983,June 1983,Halfords; BMX Action Bike; Bob Haro,Halfords NEC indoor championship report,Archive collection,v1.2 chronological census,EPH-0279,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0280,1983,1983,June 1983,Grasby BMX; BMX Action Bike,Grasby track-focus course guide,Archive collection,v1.2 chronological census,EPH-0280,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0281,1983,1983,June 1983,ACS; Gecko Leisure Products,ACS Z Rims guarantee advertisement,Product literature,v1.2 chronological census,EPH-0281,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0282,1983,1983,June 1983,BMX Action Bike; IRC; National; Mitsuboshi,Grease Monkey tyre-selection guide,Product literature,v1.2 chronological census,EPH-0282,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0283,1983,1983,June 1983,Supertune BMX Racing; GT; Diamond Back; Robinson; Suntour; Oakley,Supertune BMX comprehensive mail-order price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0283,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0284,1983,1983,June 1983,Yes Products,Yes Products dealer trade-promotion quiz,Dealer/shop advertisement,v1.2 chronological census,EPH-0284,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0285,1983,1983,June 1983,California Lite; Johar of California; Harry Leary; Perry Kramer; Clint Miller; Toby Henderson,California Lite pad-system pro endorsement advertisement,Product literature,v1.2 chronological census,EPH-0285,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0286,1983,1983,June 1983,BMX Action Bike; UKBMX; NBMXA; Ammaco-Mongoose,Sidehack racing feature,Archive collection,v1.2 chronological census,EPH-0286,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0287,1983,1983,June 1983,Diatron; Wildcat,Diatron Wildcat helmet and racewear advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0287,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0288,1983,1983,June 1983,Bob Haro; Haro; BMX Action Bike,Haro Freestyle Moves aerial instructional extract,Product literature,v1.2 chronological census,EPH-0288,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0289,1983,1983,June 1983,NBMXA,NBMXA rulebook and membership offer,Event registration coupon,v1.2 chronological census,EPH-0289,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0290,1983,1983,June 1983,Ammaco; Mongoose; Wayne Llewellyn,Ammaco Team Mongoose championship advertisement,Team advertisement,v1.2 chronological census,EPH-0290,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0291,1983,1983,June 1983,Desert Rats; Ritchey; BMX Action Bike,Desert Rats Sahara cruiser expedition,Archive collection,v1.2 chronological census,EPH-0291,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0292,1983,1983,June 1983,Superbike BMX Centre; SB Racing; Oakley; Vector; JMC; CW; Patterson,Superbike BMX Centre frame and component advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0292,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0293,1983,1983,June 1983,Faze7; Araya; Ukai; Suzue; ACS; Skyway; Panaracer,Faze7 one-and-three-eighth-inch wheel and tyre price advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0293,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0294,1983,1983,June 1983,UKBMX; Gary Smith,UKBMX Europeans and Worlds coach-tour offer,Tour promotion / route notice,v1.2 chronological census,EPH-0294,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0295,1983,1983,June 1983,UKBMX,UKBMX points calendar and membership application,Event registration coupon,v1.2 chronological census,EPH-0295,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-031,1983,1983,October 1983,SR Cycles; SR Jets,SR Cycles product and team promotion,Dealer/shop advertisement,v0.9,EPH-0061,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0449,1983,1983,October 1983,ACS; Mike Buff,ACS Z-Wheels Mike Buff technology campaign,Product literature,v1.2 chronological census,EPH-0449,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0450,1983,1983,October 1983,Torker; UK distributor,"Torker 260, 280X, and 340 October price advertisement",Retailer advertisement / price list,v1.2 chronological census,EPH-0450,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0451,1983,1983,October 1983,Big W,Big W October BMX specials,Retailer advertisement / price list,v1.2 chronological census,EPH-0451,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0452,1983,1983,October 1983,BMX Action Bike; UKBMX; NBMXA; regional organizers,October 1983 BMX race calendar,Event notice / contact flyer,v1.2 chronological census,EPH-0452,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0453,1983,1983,October 1983,BMX Action Bike; Marlboro,Marlboro Zapper bicycle recognition giveaway,Contest entry form / promotion,v1.2 chronological census,EPH-0453,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0454,1983,1983,October 1983,BMX Action Bike; home builders,Backyard quarter-pipe construction and riding feature,Product literature,v1.2 chronological census,EPH-0454,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0455,1983,1983,October 1983,IBMXF; Clint Miller; Greg Hill; international teams,1983 IBMXF World Championships Slagharen report,Archive collection,v1.2 chronological census,EPH-0455,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0456,1983,1983,October 1983,BMX Action Bike; Geoff Barraclough; Ian Buckden,Grease Monkey chain and transmission maintenance guide,Product literature,v1.2 chronological census,EPH-0456,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0457,1983,1983,October 1983,Patterson; BMX Action Bike,Patterson Pro frame-and-fork editorial test,Product-history object,v1.2 chronological census,EPH-0457,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0458,1983,1983,October 1983,Clint Miller; Kuwahara; Craig Kundig,Clint Miller Making of a World Champion profile,Archive collection,v1.2 chronological census,EPH-0458,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0459,1983,1983,October 1983,NBMXA,NBMXA affiliated-club and rulebook noticeboard,Archive collection,v1.2 chronological census,EPH-0459,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0460,1983,1983,October 1983,UKBMX,UKBMX October membership and insurance application,Event registration coupon,v1.2 chronological census,EPH-0460,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0461,1983,1983,October 1983,BMX Action Bike; UKBMX Publications,ABMX October Sales and Swaps marketplace,Dealer advertisement / price-list lead,v1.2 chronological census,EPH-0461,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0462,1983,1983,October 1983,Diamond Back; BMX Action Bike,Diamond Back Viper thrash test,Product-history object,v1.2 chronological census,EPH-0462,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0463,1983,1983,October 1983,Neil Stevens; BMX Action Bike,Neil Stevens freestyle hop-back guide,Product literature,v1.2 chronological census,EPH-0463,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0464,1983,1983,October 1983,Craig Strong; BMX Action Bike,Craig Strong Me & My Bike profile,Archive collection,v1.2 chronological census,EPH-0464,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0465,1983,1983,October 1983,Pedal Pushers; Kuwahara; GT; Diamond Back,Pedal Pushers October mail-order price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0465,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0466,1983,1983,October 1983,Stechford Cycles; Tange; ACS; Yes; CW; Haro,Stechford Cycles October component price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0466,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0467,1983,1983,October 1983,Oakley,Oakley sliders and legaiters protective-apparel announcement,Product announcement / kit,v1.2 chronological census,EPH-0467,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0468,1983,1983,October 1983,Faze 7; Skyway; ACS; Redline; Shimano,"Faze 7 October wheel, component, and complete-bike price list",Retailer advertisement / price list,v1.2 chronological census,EPH-0468,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0469,1983,1983,October 1983,DP Racing; Firebird; Reynolds,Firebird Delta II October engineering campaign,Product literature,v1.2 chronological census,EPH-0469,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0470,1983,1983,October 1983,Supertune BMX Racing; GT; Diamond Back; Shimano; Oakley,Supertune BMX October mail-order catalogue,Retailer advertisement / price list,v1.2 chronological census,EPH-0470,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0471,1983,1983,October 1983,CW; Hotwheels,CW winning-racer handlebar campaign,Product literature,v1.2 chronological census,EPH-0471,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0472,1983,1983,October 1983,Haro Designs; Shiner; Gecko,Haro Tech numberplate brochure offer,Information-pack mailer,v1.2 chronological census,EPH-0472,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0473,1983,1983,October 1983,Schofield Cycles; Skyway; Robinson; PK Ripper,Schofield Cycles frameset price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0473,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0474,1983,1983,October 1983,KD Racing; Diamond Back; Mongoose; Kuwahara,KD Racing October brand-stock and indoor-track advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0474,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0475,1983,1983,October 1983,Just BMX; Skyway; Diamond Back; Takagi,Just BMX October special-offer price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0475,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0476,1983,1983,October 1983,Retro Products,Retro British component line advertisement,Product announcement / kit,v1.2 chronological census,EPH-0476,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0477,1983,1983,October 1983,UK BMX dealers,Avon and national BMX dealer directory,Manufacturer/distributor catalog page,v1.2 chronological census,EPH-0477,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0478,1983,1983,October 1983,Marlboro; Zapper,Marlboro Zapper force bicycle campaign,Magazine advertisement,v1.2 chronological census,EPH-0478,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0479,1983,1983,October 1983,IBMXF,IBMXF 1984 World Championship rule-change notice,Archive collection,v1.2 chronological census,EPH-0479,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0480,1983,1983,October 1983,IBMXF; British riders,1983 Worlds Best of British results,Archive collection,v1.2 chronological census,EPH-0480,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0481,1983,1983,October 1983,Leechi; Landar Components,Leechi BMX brake-component advertisement,Product literature,v1.2 chronological census,EPH-0481,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0482,1983,1983,October 1983,Halfords; Kashimax; Trax Pro; Dia-Compe,Halfords October BMX accessories campaign,Retailer advertisement / price list,v1.2 chronological census,EPH-0482,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0483,1983,1983,October 1983,Edwardes BMX Centre; Mongoose; JAG; Suzue,Edwardes BMX Centre October new-product list,Retailer advertisement / price list,v1.2 chronological census,EPH-0483,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0484,1983,1983,October 1983,MT Racing; SmartFox; SilverFox; SuperFox,MT Racing Fox Factor bicycle campaign,Magazine advertisement,v1.2 chronological census,EPH-0484,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0485,1983,1983,October 1983,Ian Johnson Bikesport; Diamond Back,Ian Johnson Bikesport Belfast BMX advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0485,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0486,1983,1983,October 1983,Purley Cycle Sport,Purley Cycle Sport brand-stock advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0486,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0487,1983,1983,October 1983,Pedal Power York; Sugino,Pedal Power York flight-crank offer,Retailer advertisement / price list,v1.2 chronological census,EPH-0487,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0488,1983,1983,October 1983,S. M. Bishop,Bishop’s Burner Club and BMX dealer promotion,Dealer/shop advertisement,v1.2 chronological census,EPH-0488,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
