Price Observation ID,Source Object ID,Brand,Product / Model,Product Type,Issue / Date,Price Numeric,Currency,Displayed Price,Price Basis,Geography / Context,Source Type,Directness / Evidence,Confidence,Source URL,Rights Code,Observation Key,Duplicate Decision,Normalization Note,Accessed
ABMX-PR-0096,V12-ABMX-0232,Araya / Suzue,1 3/8-inch wheel pair,Wheelset,June 1983,39.95,GBP,£39.95 per pair,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,INDEX-ONLY,araya suzue 1 3 8 inch wheel pair june 1983 39 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 61 june nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0097,V12-ABMX-0232,Skyway,Tuff III wheel pair,Wheelset,June 1983,59.95,GBP,£59.95 per pair,Advertised special price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,INDEX-ONLY,skyway tuff iii wheel pair june 1983 59 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 61 june nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0098,V12-ABMX-0233,UKBMX,Nine-day European and World Championship coach tour,Travel package,June 1983,150,GBP,Projected £150,Projected package price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,INDEX-ONLY,ukbmx nine day european and world championship coach tour june 1983 150 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 61 june nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0099,V12-ABMX-0234,UKBMX,Full UK competition membership,Membership / insurance,June 1983,7,GBP,£7.00,Membership fee,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,INDEX-ONLY,ukbmx full uk competition membership june 1983 7 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 61 june nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0100,V12-ABMX-0234,UKBMX,European insurance extension,Membership / insurance,June 1983,3,GBP,£3.00 extra,Insurance extension fee,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,INDEX-ONLY,ukbmx european insurance extension june 1983 3 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 61 june nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0101,V12-ABMX-0234,UKBMX,Worldwide insurance extension,Membership / insurance,June 1983,8,GBP,£8.00 extra,Insurance extension fee,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,INDEX-ONLY,ukbmx worldwide insurance extension june 1983 8 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 61 june nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0102,V12-ABMX-0236,Tange,Aero chromoly frame and ARX forks,Frame and fork set,July 1983,99.95,GBP,£99.95,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,tange aero chromoly frame and arx forks july 1983 99 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0103,V12-ABMX-0236,Pro-Star,Chromoly frame and forks,Frame and fork set,July 1983,89.95,GBP,£89.95,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,pro star chromoly frame and forks july 1983 89 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0104,V12-ABMX-0236,Skyway,TA chromoly frame and forks,Frame and fork set,July 1983,165,GBP,£165,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,skyway ta chromoly frame and forks july 1983 165 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0105,V12-ABMX-0236,Haro,Freestyle frame and forks,Frame and fork set,July 1983,165,GBP,£165,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,haro freestyle frame and forks july 1983 165 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0106,V12-ABMX-0236,Raleigh,Extra Burner complete bicycle,Complete bicycle,July 1983,89.95,GBP,£89.95,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,raleigh extra burner complete bicycle july 1983 89 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0107,V12-ABMX-0236,Skyway,Tuff wheel pair,Wheelset,July 1983,57.5,GBP,£57.50,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,skyway tuff wheel pair july 1983 57 5 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0108,V12-ABMX-0239,Diamond Back,Silver Streak,Complete bicycle,July 1983,220,GBP,£220,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,diamond back silver streak july 1983 220 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0109,V12-ABMX-0239,Diamond Back,Harry Leary Turbo,Complete bicycle,July 1983,339,GBP,£339,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,diamond back harry leary turbo july 1983 339 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0110,V12-ABMX-0239,Mongoose,Chrome-plated complete bicycle,Complete bicycle,July 1983,159,GBP,£159,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,mongoose chrome plated complete bicycle july 1983 159 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0111,V12-ABMX-0239,Skyway,Tuff II wheel pair,Wheelset,July 1983,59,GBP,£59 plus postage,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,skyway tuff ii wheel pair july 1983 59 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0112,V12-ABMX-0240,DP Racing,Firebird Delta II frame,Frame,July 1983,89.95,GBP,£89.95,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,dp racing firebird delta ii frame july 1983 89 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0113,V12-ABMX-0241,Halfords,Turbo 20 complete bicycle,Complete bicycle,July 1983,89.95,GBP,£89.95,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,halfords turbo 20 complete bicycle july 1983 89 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0114,V12-ABMX-0241,Halfords,Turbo 20X complete bicycle,Complete bicycle,July 1983,99.95,GBP,£99.95,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,halfords turbo 20x complete bicycle july 1983 99 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0115,V12-ABMX-0246,Kryptonite,Megalock BMX,Bicycle lock,July 1983,19.5,GBP,Around £19.50,Approximate retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,kryptonite megalock bmx july 1983 19 5 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
