Canonical Object ID,Title,Brand / Promoter,Date Text,Object Type,Source Occurrence Count,Member Record IDs,Duplicate Group,Canonical Decision,Confidence,Rights Code,Research Status,Object URL,Category ID,Primary Category
OBJ-0363,Sales Cycles Warehouse August complete-bike and parts advertisement,Sales Cycles Warehouse; Yamaha; Silverfox; Raleigh; Diamond Back; Shimano,August 1983,Retailer advertisement / price list,1,EPH-0373,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0363,PKR-CAT-002,Advertisements and price lists
OBJ-0364,Leechi BMX grips and accessories advertisement,Leechi; Landar Components,August 1983,Magazine advertisement,1,EPH-0374,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0364,PKR-CAT-002,Advertisements and price lists
OBJ-0365,Haro Freestyle Moves August instructional extract,Bob Haro; BMX Action Bike,August 1983,Product literature,1,EPH-0375,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0365,PKR-CAT-001,Catalogs and product literature
OBJ-0366,"Rapido Gold Duster, Black Shadow, and Gladiator campaign",Rapido; Clarkmoor,August 1983,Product literature,1,EPH-0376,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0366,PKR-CAT-001,Catalogs and product literature
OBJ-0367,No Crak high-security chain-lock advertisement,No Crak; SL Chainsport Distributors,August 1983,Product literature,1,EPH-0377,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0367,PKR-CAT-001,Catalogs and product literature
OBJ-0368,Langsett Cycles August parts advertisement,Langsett Cycles; Araya; Shimano; Takagi,August 1983,Retailer advertisement / price list,1,EPH-0378,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0368,PKR-CAT-002,Advertisements and price lists
OBJ-0369,Darwen race-shop and indoor-track promotion,Darwen BMX retailer; Diamond Back; Mongoose; Kuwahara,August 1983,Dealer/shop advertisement,1,EPH-0379,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0369,PKR-CAT-007,Dealers and distributors
OBJ-0370,BMX Action Bike back-copy mailer,BMX Action Bike; UKBMX Publications,August 1983,Catalog mailer,1,EPH-0380,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0370,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0371,BMX Action Bike blue-and-gold binder offer,BMX Action Bike; UKBMX Publications,August 1983,Catalog mailer,1,EPH-0381,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0371,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0372,BMX Action Bike ten-issue subscription rate card,BMX Action Bike; UKBMX Publications,August 1983,Catalog mailer,1,EPH-0382,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0372,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0373,BMX Centre Mousehole August stock and Viper announcement,BMX Centre Mousehole; Diamond Back; Haro; Fox,August 1983,Dealer/shop advertisement,1,EPH-0383,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0373,PKR-CAT-007,Dealers and distributors
OBJ-0374,Schofields Haro and Skyway frame discount advertisement,Schofields; Haro; Skyway,August 1983,Retailer advertisement / price list,1,EPH-0384,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0374,PKR-CAT-002,Advertisements and price lists
OBJ-0375,SportsPlus BMX track-design service advertisement,SportsPlus,August 1983,Product literature,1,EPH-0385,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0375,PKR-CAT-001,Catalogs and product literature
OBJ-0376,OT Cycles custom-built dream-machine service,OT Cycles,August 1983,Product announcement / kit,1,EPH-0386,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0376,PKR-CAT-008,Product announcements and technical material
OBJ-0377,Stu Diggens Me & My Bike profile,Stu Diggens; Kuwahara; Redline; BMX Action Bike,August 1983,Archive collection,1,EPH-0387,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0377,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0378,Skyway factory-team Horizons advertisement,Skyway; Steve Shobert; Andy Patterson,August 1983,Team advertisement,1,EPH-0388,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0378,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0379,Allen’s BMX Centre August parts price advertisement,Allen’s BMX Centre,August 1983,Retailer advertisement / price list,1,EPH-0389,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0379,PKR-CAT-002,Advertisements and price lists
OBJ-0380,Dave Kane Cycles Ireland BMX shop advertisement,Dave Kane Cycles; Diamond Back; Mongoose; Kuwahara,August 1983,Dealer/shop advertisement,1,EPH-0390,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0380,PKR-CAT-007,Dealers and distributors
OBJ-0381,Bates Cycles regional stock and mail-order advertisement,Bates Cycles; Haro; Silverfox; Superfox,August 1983,Dealer/shop advertisement,1,EPH-0391,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0381,PKR-CAT-007,Dealers and distributors
OBJ-0382,Madigan Cycles Carrickfergus BMX and club advertisement,Madigan Cycles,August 1983,Dealer/shop advertisement,1,EPH-0392,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0382,PKR-CAT-007,Dealers and distributors
OBJ-0383,Conway Tyneside BMX specialist advertisement,Conway; Kuwahara; Puch,August 1983,Dealer/shop advertisement,1,EPH-0393,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0383,PKR-CAT-007,Dealers and distributors
OBJ-0384,Bolton BMX Centre brand-stock advertisement,Bolton BMX Centre; Mongoose; Diamond Back; GT; Firebird,August 1983,Dealer/shop advertisement,1,EPH-0394,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0384,PKR-CAT-007,Dealers and distributors
OBJ-0385,Purley Cycle Sport and Pedalers brand-stock advertisement,Purley Cycle Sport; Pedalers,August 1983,Dealer/shop advertisement,1,EPH-0395,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0385,PKR-CAT-007,Dealers and distributors
OBJ-0386,Ukai narrow-rim and Panaracer tyre trend report,Ukai; Panaracer; Gecko,August 1983,Product literature,1,EPH-0396,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0386,PKR-CAT-001,Catalogs and product literature
OBJ-0387,ACS Z-Rims no-quibble guarantee campaign,ACS; Gecko Leisure Products,September 1983,Product literature,1,EPH-0397,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0387,PKR-CAT-001,Catalogs and product literature
OBJ-0388,Strongs Bicycles free sticker-brochure mailer,Strongs Bicycles,September 1983,Information-pack mailer,1,EPH-0398,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0388,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0389,G-Wheels custom-built BMX shop advertisement,G-Wheels,September 1983,Dealer/shop advertisement,1,EPH-0399,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0389,PKR-CAT-007,Dealers and distributors
OBJ-0390,Lewisham and Greenwich BMX Centres stock advertisement,BMX Centres Lewisham and Greenwich,September 1983,Dealer/shop advertisement,1,EPH-0400,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0390,PKR-CAT-007,Dealers and distributors
OBJ-0391,Patterson Pro 4130 frame advertisement,Patterson; Hotshot BMX Racing,September 1983,Product literature,1,EPH-0401,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0391,PKR-CAT-001,Catalogs and product literature
OBJ-0392,Hotshot imported-product line card,Hotshot BMX Racing,September 1983,Manufacturer/distributor catalog page,1,EPH-0402,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0392,PKR-CAT-001,Catalogs and product literature
OBJ-0393,1983 IBMXF World Championship results report,IBMXF; Clint Miller; Louis Mears; BMX Action Bike,September 1983,Archive collection,1,EPH-0403,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0393,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0394,Waldens BMX Headquarters September specials,Waldens BMX Headquarters,September 1983,Retailer advertisement / price list,1,EPH-0404,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0394,PKR-CAT-002,Advertisements and price lists
OBJ-0395,Dales Cycles Glasgow BMX headquarters advertisement,Dales Cycles,September 1983,Dealer/shop advertisement,1,EPH-0405,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0395,PKR-CAT-007,Dealers and distributors
OBJ-0396,Bunney’s GT Yes helmet introduction offer,Bunney’s Bikes; Yes,September 1983,Retailer advertisement / price list,1,EPH-0406,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0396,PKR-CAT-002,Advertisements and price lists
OBJ-0397,Halfords BMX accessories price campaign,Halfords; Suntour; Trax Pro; Cobra,September 1983,Retailer advertisement / price list,1,EPH-0407,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0397,PKR-CAT-002,Advertisements and price lists
OBJ-0398,"Harrogate product roundup: Rivat, Minoura, MKS, and brake controls",Ron Kitching; Rivat; Minoura; MKS,September 1983,Product announcement / kit,1,EPH-0408,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0398,PKR-CAT-008,Product announcements and technical material
